#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.authors,ltable.title,ltable.venue,ltable.year,rtable.authors,rtable.title,rtable.venue,rtable.year,gold
348,journals/sigmod/RossGN03,604262,"Jeffrey F. Naughton, Minos N. Garofalakis, Kenneth A. Ross",Reminiscences an Influential Papers,SIGMOD Record,2003,Kenneth A. Ross,Reminiscences on Influential Papers,ACM SIGMOD Record,2001,0
349,journals/sigmod/RossGR03,603882,"Jun Rao, Kenneth A. Ross, Johannes Gehrke",Reminiscences on Influential Papers,SIGMOD Record,2003,Kenneth A. Ross,Reminiscences on influential papers,ACM SIGMOD Record,2001,0
350,journals/sigmod/RossHKRRSS01,223807,"Daniel J. Rosenkrantz, Nick Koudas, Dan Suciu, Peter Scheuermann, Rajeev Rastogi, Jiawei Han, Kenneth A. Ross",Reminiscences on Influential Papers,SIGMOD Record,2001,"Mauricio A. Hernndez, Salvatore J. Stolfo",The merge/purge problem for large databases,International Conference on Management of Data,1995,0
351,journals/sigmod/RossHKRRSS01,253340,"Daniel J. Rosenkrantz, Nick Koudas, Dan Suciu, Peter Scheuermann, Rajeev Rastogi, Jiawei Han, Kenneth A. Ross",Reminiscences on Influential Papers,SIGMOD Record,2001,"Nick Koudas, Kenneth C. Sevcik",Size separation spatial join,International Conference on Management of Data,1997,0
352,journals/sigmod/RossHLW01,601875,"James R. Hamilton, Limsoon Wong, Kenneth A. Ross, Laks V. S. Lakshmanan",Reminiscences on Influential Papers,SIGMOD Record,2001,"Kenneth A. Ross, Theodore Johnson, Richard Thomas Snodgrass",Reminiscences on influential papers,ACM SIGMOD Record,2002,0
353,journals/sigmod/RossNO03,641001,"Kenneth A. Ross, Beng Chin Ooi, Frank Neven",Reminiscences on Influential Papers,SIGMOD Record,2003,Kenneth A. Ross,Reminiscences on influential papers,ACM SIGMOD Record,2003,0
354,journals/sigmod/SchmidtWKFCMB01,603872,"Ralph Busse, Michael J. Carey, Daniela Florescu, Martin L. Kersten, Albrecht Schmidt, Florian Waas, Ioana Manolescu",Why And How To Benchmark XML Databases,SIGMOD Record,2001,"Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse",Why and how to benchmark XML databases,ACM SIGMOD Record,2001,1
355,journals/sigmod/ShahMFH01,233359,"Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein, Mehul A. Shah",Java Support for Data-Intensive Systems: Experiences Building the Telegraph Dataflow System,SIGMOD Record,2001,"Joseph M. Hellerstein, Jeffrey F. Naughton",Query execution techniques for caching expensive methods,International Conference on Management of Data,1996,0
356,journals/sigmod/ShethBS99,673492,"Amit P. Sheth, Kshitij Shah, Clemens Bertram",VideoAnywhere: A System for Searching and Managing Distributed Video Assets,SIGMOD Record,1999,Amit P. Sheth,Bellcore's ADAPT/X Harness System for Managing Information on Internet and Intranets,Very Large Data Bases,1996,0
357,journals/sigmod/SnodgrassACFLLORRSV99,604282,"Patrick Valduriez, Serge Abiteboul, Sophie Cluet, Kenneth A. Ross, Raghu Ramakrishnan, Guy M. Lohman, David B. Lomet, Richard T. Snodgrass, Gultekin zsoyoglu, Michael J. Franklin, Timos K. Sellis",Reminiscences on Influential Papers,SIGMOD Record,1999,"Mehul A. Shah, Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein",Java support for data-intensive systems: experiences building the telegraph dataflow system,ACM SIGMOD Record,2001,0
358,journals/sigmod/SnodgrassGIMSU98,290599,"Hector Garcia-Molina, Patricia G. Selinger, Tomasz Imielinski, David Maier, Jeffrey D. Ullman, Richard T. Snodgrass",Reminiscences on Influential Papers,SIGMOD Record,1998,Richard Snodgrass,Reminiscences on influential papers,ACM SIGMOD Record,1998,0
359,journals/sigmod/SureSS02,637414,"Steffen Staab, Rudi Studer, York Sure",Methodology for Development and Employment of Ontology Based Knowledge Management Applications,SIGMOD Record,2002,"York Sure, Steffen Staab, Rudi Studer",Methodology for development and employment of ontology based knowledge management applications,ACM SIGMOD Record,2002,1
360,journals/sigmod/TanakaV01,767143,"Asterio K. Tanaka, Patrick Valduriez",The Ecobase Project: Database and Web Technologies for Environmental Information Systems,SIGMOD Record,2001,"Philippe Pucheral, Luc Bouganim, Patrick Valduriez, Christophe Bobineau",PicoDBMS: Scaling down database techniques for the smartcard,The VLDB Journal  The International Journal on Very Large Data Bases,2001,0
361,journals/sigmod/TaninBS96,245891,"Ben Shneiderman, Richard Beigel, Egemen Tanin",Incremental data Structures and Algorithms for Dynamic Query Interfaces,SIGMOD Record,1996,"Egemen Tanin, Richard Beigel, Ben Shneiderman",Incremental data structures and algorithms for dynamic query interfaces,ACM SIGMOD Record,1996,1
362,journals/sigmod/TianDCZ02,672966,"David J. DeWitt, Jianjun Chen, Chun Zhang, Feng Tian",The Design and Performance Evaluation of Alternative XML Storage Strategies,SIGMOD Record,2002,"Sarabjot S. Anand, David A. Bell, John G. Hughes",An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,Very Large Data Bases,1994,0
363,journals/sigmod/Vassilakis00,344803,Costas Vassilakis,An Optimisation Scheme for Coalesce/Valid Time Selection Operator Sequences,SIGMOD Record,2000,Costas Vassilakis,An optimisation scheme for coalesce/valid time selection operator sequences,ACM SIGMOD Record,2000,1
364,journals/sigmod/VelACM01,604272,"George M. Mohay, M. Corney, A. Anderson, Olivier Y. de Vel",Mining Email Content for Author Identification Forensics,SIGMOD Record,2001,"O. de Vel, A. Anderson, M. Corney, G. Mohay",Mining e-mail content for author identification forensics,ACM SIGMOD Record,2001,1
365,journals/sigmod/Wade96,381895,Andrew E. Wade,Object Query Standards,SIGMOD Record,1996,Andrew E. Wade,Object query standards,ACM SIGMOD Record,1996,1
366,journals/sigmod/Winslett02,564768,Marianne Winslett,Interview with Avi Silberschatz,SIGMOD Record,2002,"Anja Theobald, Gerhard Weikum",The XXL search engine: ranked retrieval of XML data using indexes and ontologies,International Conference on Management of Data,2002,0
367,journals/sigmod/WuY00,362096,"Philip S. Yu, Kun-Lung Wu",Report on Second International Workshop on Advanced Issues of E-Commerce and Web-based Information Systems,SIGMOD Record,2000,"Kun-Lung Wu, Philip S. Yu",Report on second international workshop on advanced issues of E-commerce and Web-based information systems,ACM SIGMOD Record,2000,1
368,journals/sigmod/Zhang95,223796,Jian Zhang,Application of OODB and SGML Techniques in Text Database: An Electronic Dictionary System,SIGMOD Record,1995,Michael Freeston,A general solution of the n-dimensional B-tree problem,International Conference on Management of Data,1995,0
369,journals/tods/AndriesCPB01,191951,"Jan Van den Bussche, Marc Andries, Jan Paredaens, Luca Cabibbo",Applying an update method to a set of receivers,ACM Trans. Database Syst.,2001,"Jan Flokstra, Maurice van Keulen, Jacek Skowronek",The IMPRESS DDT: a database design toolbox based on a formal specification language,International Conference on Management of Data,1994,0
370,journals/tods/Bohm00,673160,Christian Bhm,A cost model for query processing in high dimensional data spaces,ACM Trans. Database Syst.,2000,"Peter Buneman, Susan B. Davidson, Kyle Hart, G. Christian Overton, Limsoon Wong",A Data Transformation System for Biological Data Sources,Very Large Data Bases,1995,0
371,journals/tods/CasatiCPP99,673318,"Stefano Paraboschi, Stefano Ceri, Fabio Casati, Giuseppe Pozzi",Specification and Implementation of Exceptions in Workflow Management Systems,ACM Trans. Database Syst.,1999,"Andreas Reuter, Stefano Ceri, Jim Gray, Betty Salzberg, Gerhard Weikum",Databases and Workflow Management: What is it All About? (Panel),Very Large Data Bases,1995,0
372,journals/tods/ChrysanthisR94,191848,"Panos K. Chrysanthis, Krithi Ramamritham",Synthesis of Extended Transaction Models Using ACTA,ACM Trans. Database Syst.,1994,"A. Biliris, S. Dar, N. Gehani, H. V. Jagadish, K. Ramamritham",ASSET: a system for supporting extended transactions,International Conference on Management of Data,1994,0
373,journals/tods/CiacciaTZ96,232755,"Pavel Zezula, Paolo Ciaccia, Paolo Tiberio",Declustering of Key-Based Partitioned Signature Files,ACM Trans. Database Syst.,1996,"Paolo Ciaccia, Paolo Tiberio, Pavel Zezula",Declustering of key-based partitioned signature files,ACM Transactions on Database Systems (TODS),1996,1
374,journals/tods/CliffordC94,672830,"James Clifford, Albert Croker, Alexander Tuzhilin",On Completeness of Historical Relational Query Languages,ACM Trans. Database Syst.,1994,Michael Lesk,Experiments on Access to Digital Libraries: How can Images and Text be Used Together,Very Large Data Bases,1994,0
375,journals/tods/CuiWW00,357777,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",Tracing the lineage of view data in a warehousing environment,ACM Trans. Database Syst.,2000,"Yingwei Cui, Jennifer Widom, Janet L. Wiener",Tracing the lineage of view data in a warehousing environment,ACM Transactions on Database Systems (TODS),2000,1
376,journals/tods/DyresonS98,288087,"Richard T. Snodgrass, Curtis E. Dyreson",Supporting Valid-Time Indeterminacy,ACM Trans. Database Syst.,1998,"Curtis E. Dyreson, Richard Thomas Snodgrass",Supporting valid-time indeterminacy,ACM Transactions on Database Systems (TODS),1998,1
377,journals/tods/EiterGM97,261126,"Heikki Mannila, Thomas Eiter, Georg Gottlob",Disjunctive Datalog,ACM Trans. Database Syst.,1997,"Thomas Eiter, Georg Gottlob, Heikki Mannila",Disjunctive datalog,ACM Transactions on Database Systems (TODS),1997,1
378,journals/tods/FernandezKSMT02,672192,"Dan Suciu, Yana Kadiyska, Wang Chiew Tan, Mary F. Fernandez, Atsuyuki Morishima",SilkRoute: A framework for publishing relational data in XML,ACM Trans. Database Syst.,2002,"Sophie Cluet, Pierangelo Veltri, Dan Vodislav",Views in a Large Scale XML Repository,Very Large Data Bases,2001,0
379,journals/tods/FranklinCL97,261125,"Michael J. Franklin, Michael J. Carey, Miron Livny",Transactional Client-Server Cache Consistency: Alternatives and Performance,ACM Trans. Database Syst.,1997,"Michael J. Franklin, Michael J. Carey, Miron Livny",Transactional client-server cache consistency: alternatives and performance,ACM Transactions on Database Systems (TODS),1997,1
380,journals/tods/GibbonsMP02,581753,"Viswanath Poosala, Phillip B. Gibbons, Yossi Matias",Fast incremental maintenance of approximate histograms,ACM Trans. Database Syst.,2002,"Phillip B. Gibbons, Yossi Matias, Viswanath Poosala",Fast incremental maintenance of approximate histograms,ACM Transactions on Database Systems (TODS),2002,1
381,journals/tods/HjaltasonS03,958948,"Gsli R. Hjaltason, Hanan Samet",Index-driven similarity search in metric spaces,ACM Trans. Database Syst.,2003,"Gisli R. Hjaltason, Hanan Samet",Index-driven similarity search in metric spaces,ACM Transactions on Database Systems (TODS),2003,1
382,journals/tods/IoannidisR95,276336,"Raghu Ramakrishnan, Yannis E. Ioannidis",Containment of Conjunctive Queries: Beyond Relations as Sets,ACM Trans. Database Syst.,1995,"Chee-Yong Chan, Yannis E. Ioannidis",Bitmap index design and evaluation,International Conference on Management of Data,1998,0
383,journals/tods/JajodiaSSS01,383894,"V. S. Subrahmanian, Sushil Jajodia, Pierangela Samarati, Maria Luisa Sapino",Flexible support for multiple access control policies,ACM Trans. Database Syst.,2001,"Sushil Jajodia, Pierangela Samarati, Maria Luisa Sapino, V. S. Subrahmanian",Flexible support for multiple access control policies,ACM Transactions on Database Systems (TODS),2001,1
384,journals/tods/KonopnickiS98,277639,"David Konopnicki, Oded Shmueli",Information Gathering in the World-Wide Web: The W3QL Query Language and the W3QS System,ACM Trans. Database Syst.,1998,"David Konopnicki, Oded Shmueli",Information gathering in the World-Wide Web: the W3QL query language and the W3QS system,ACM Transactions on Database Systems (TODS),1998,1
385,journals/tods/KotidisR01,503100,"Nick Roussopoulos, Yannis Kotidis",A case for dynamic view management,ACM Trans. Database Syst.,2001,"Yannis Kotidis, Nick Roussopoulos",A case for dynamic view management,ACM Transactions on Database Systems (TODS),2001,1
386,journals/tods/LakshmananLN03,958944,"Laks V. S. Lakshmanan, Raymond T. Ng, Carson Kai-Sang Leung",Efficient dynamic mining of constrained frequent sets,ACM Trans. Database Syst.,2003,"Laks V. S. Lakshmanan, Carson Kai-Sang Leung, Raymond T. Ng",Efficient dynamic mining of constrained frequent sets,ACM Transactions on Database Systems (TODS),2003,1
387,journals/tods/LakshmananLRS97,261131,"Nicola Leone, Robert Ross, Laks V. S. Lakshmanan, V. S. Subrahmanian",ProbView: A Flexible Probabilistic Database System,ACM Trans. Database Syst.,1997,"Laks V. S. Lakshmanan, Nicola Leone, Robert Ross, V. S. Subrahmanian",ProbView: a flexible probabilistic database system,ACM Transactions on Database Systems (TODS),1997,1
388,journals/tods/LakshmananSS01,503102,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",SchemaSQL: An extension to SQL for multidatabase interoperability,ACM Trans. Database Syst.,2001,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",SchemaSQL: An extension to SQL for multidatabase interoperability,ACM Transactions on Database Systems (TODS),2001,1
389,journals/tods/LiuDL02,673331,"Mengchi Liu, Tok Wang Ling, Gillian Dobbie",A logical foundation for deductive object-oriented databases,ACM Trans. Database Syst.,2002,"Sin Yeung Lee, Tok Wang Ling",Further Improvements on Integrity Constraint Checking for Stratifiable Deductive Databases,Very Large Data Bases,1996,0
390,journals/tods/Ross96,232628,Kenneth A. Ross,Tail Recursion Elimination in Deductive Databases,ACM Trans. Database Syst.,1996,Kenneth A. Ross,Tail recursion elimination in deductive databases,ACM Transactions on Database Systems (TODS),1996,0
391,journals/tods/SalemGS94,758363,"Jeannie Shands, Kenneth Salem, Hector Garcia-Molina",Altruistic Locking,ACM Trans. Database Syst.,1994,"Ambuj Shatdal, Chander Kant, Jeffrey F. Naughton",Cache Conscious Algorithms for Relational Query Processing,Very Large Data Bases,1994,0
392,journals/vldb/AnGSVKI02,641270,"Mahmut T. Kandemir, Ning An, Mary Jane Irwin, Anand Sivasubramaniam, Sudhanva Gurumurthi, Narayanan Vijaykrishnan",Energy-performance trade-offs for spatial access methods on memory-resident data,VLDB J.,2002,"Ning An, Sudhanva Gurumurthi, Anand Sivasubramaniam, Narayanan Vijaykrishnan, Mahmut Kandemir, Mary Jane Irwin",Energy-performance trade-offs for spatial access methods on memory-resident data,The VLDB Journal  The International Journal on Very Large Data Bases,2002,0
393,journals/vldb/ApersCS02,601875,"Peter M. G. Apers, Stefano Ceri, Richard T. Snodgrass",Editorial,VLDB J.,2002,"Kenneth A. Ross, Theodore Johnson, Richard Thomas Snodgrass",Reminiscences on influential papers,ACM SIGMOD Record,2002,0
394,journals/vldb/BenzakenD95,615229,"Anne Doucet, Vronique Benzaken",Thmis: A Database Programming Language Handling Integrity Constraints,VLDB J.,1995,"Vronique Benzaken, Anne Doucet",Themis: a database programming language handling integrity constraints,The VLDB Journal  The International Journal on Very Large Data Bases,1995,1
395,journals/vldb/ChirkovaHS02,641272,"Rada Chirkova, Dan Suciu, Alon Y. Halevy",A formal perspective on the view selection problem,VLDB J.,2002,"Rada Chirkova, Alon Y. Halevy, Dan Suciu",A formal perspective on the view selection problem,The VLDB Journal  The International Journal on Very Large Data Bases,2002,1
396,journals/vldb/CliftonGB95,615214,"David Bloom, Chris Clifton, Hector Garcia-Molina",HyperFile: A Data and Query Model for Documents,VLDB J.,1995,"Chris Clifton, Hector Garcia-Molina, David Bloom",HyperFile: a data and query model for documents,The VLDB Journal  The International Journal on Very Large Data Bases,1995,1
397,journals/vldb/Cobb97,765555,Edward E. Cobb,The Impact of Technology on Commercial Transaction Processing,VLDB J.,1997,Edward E. Cobb,The impact of object technology on commercial transaction processing,The VLDB Journal  The International Journal on Very Large Data Bases,1997,1
398,journals/vldb/DesslochHMMT98,765526,"Nelson Mendona Mattos, Joachim Thomas, Theo Hrder, Stefan Deloch, Bernhard Mitschang","Advanced Data Processing in KRISYS: Modeling Concepts, Implementation Techniques, and Client/Server Issues",VLDB J.,1998,"Stefan Deloch, Theo Hrder, Nelson Mattos, Bernhard Mitschang, Joachim Thomas","Advanced data processing in KRISYS: modeling concepts, implementation techniques, and client/server issues",The VLDB Journal  The International Journal on Very Large Data Bases,1998,1
399,journals/vldb/DiazJ97,765563,"Arturo Jaime, Oscar Daz",EXACT: An Extensible Approach to Active Object-Oriented Databases,VLDB J.,1997,"Oscar Daz, Arturo Jaime",EXACT: an extensible approach to active object-oriented databases,The VLDB Journal  The International Journal on Very Large Data Bases,1997,1
400,journals/vldb/Halevy02,764200,Alon Y. Halevy,Guest Editorial,VLDB J.,2002,Alon Y. Halevy,Guest Editorial,The VLDB Journal  The International Journal on Very Large Data Bases,2002,1
401,journals/vldb/HalkidiNVV03,953242,"Benjamin Nguyen, Iraklis Varlamis, Maria Halkidi, Michalis Vazirgiannis",THESUS: Organizing Web document collections based on link semantics,VLDB J.,2003,"Maria Halkidi, Benjamin Nguyen, Iraklis Varlamis, Michalis Vazirgiannis",THESUS: Organizing Web document collections based on link semantics,The VLDB Journal  The International Journal on Very Large Data Bases,2003,1
402,journals/vldb/Han98,765520,Jia Liang Han,"Optimizing Relational Queries in Connection Hypergraphs: Nested Queries, Views, and Binding Propagations",VLDB J.,1998,Jia Liang Han,"Optimizing relational queries in connection hypergraphs: nested queries, views, and binding propagations",The VLDB Journal  The International Journal on Very Large Data Bases,1998,1
403,journals/vldb/JagadishKNS00,765237,"Raymond T. Ng, Divesh Srivastava, H. V. Jagadish, Olga Kapitskaia",One-dimensional and multi-dimensional substring selectivity estimation,VLDB J.,2000,"H. V. Jagadish, Olga Kapitskaia, Raymond T. Ng, Divesh Srivastava",One-dimensional and multi-dimensional substring selectivity estimation,The VLDB Journal  The International Journal on Very Large Data Bases,2000,0
404,journals/vldb/LaurentLSV01,767152,"Gottfried Vossen, Jens Lechtenbrger, Dominique Laurent, Nicolas Spyratos",Monotonic complements for independent data warehouses,VLDB J.,2001,"D. Laurent, J. Lechtenbrger, N. Spyratos, G. Vossen",Monotonic complements for independent data warehouses,The VLDB Journal  The International Journal on Very Large Data Bases,2001,1
405,journals/vldb/LinJF94,671863,"King-Ip Lin, H. V. Jagadish, Christos Faloutsos",The TV-Tree: An Index Structure for High-Dimensional Data,VLDB J.,1994,"Theodore Johnson, Laks V. S. Lakshmanan, Raymond T. Ng",The 3W Model and Algebra for Unified Data Mining,Very Large Data Bases,2000,0
406,journals/vldb/ManegoldBK00,765238,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",Optimizing database architecture for the new bottleneck: memory access,VLDB J.,2000,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",Optimizing database architecture for the new bottleneck: memory access,The VLDB Journal  The International Journal on Very Large Data Bases,2000,0
407,journals/vldb/MaratheS02,767098,"Arunprasad P. Marathe, Kenneth Salem",Query processing techniques for arrays,VLDB J.,2002,"Arunprasad P. Marathe, Kenneth Salem",Query processing techniques for arrays,The VLDB Journal  The International Journal on Very Large Data Bases,2002,1
408,journals/vldb/MedjahedBE03,953243,"Athman Bouguettaya, Brahim Medjahed, Ahmed K. Elmagarmid",Composing Web services on the Semantic Web,VLDB J.,2003,"Brahim Medjahed, Athman Bouguettaya, Ahmed K. Elmagarmid",Composing Web services on the Semantic Web,The VLDB Journal  The International Journal on Very Large Data Bases,2003,1
409,journals/vldb/MuckP97,765565,"Thomas A. Mck, Martin L. Polaschek",A Configrable Type Hierarchy Index for OODB,VLDB J.,1997,"Thomas A. Mueck, Martin L. Polaschek",A configurable type hierarchy index for OODB,The VLDB Journal  The International Journal on Very Large Data Bases,1997,1
410,journals/vldb/OoiHLT96,765806,"Jiawei Han, Beng Chin Ooi, Hongjun Lu, Kian-Lee Tan",Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases,VLDB J.,1996,"Beng Chin Ooi, Jiawei Han, Hongjun Lu, Kian Lee Tan",Index nesting - an efficient approach to indexing in object-oriented databases,The VLDB Journal  The International Journal on Very Large Data Bases,1996,0
411,journals/vldb/RamanRH00,765239,"Bhaskaran Raman, Joseph M. Hellerstein, Vijayshankar Raman",Online dynamic reordering,VLDB J.,2000,"Vijayshankar Raman, Bhaskaran Raman, Joseph M. Hellerstein",Online dynamic reordering,The VLDB Journal  The International Journal on Very Large Data Bases,2000,1
412,journals/vldb/ShanmugasundaramSBCLPR01,603871,"Bruce G. Lindsay, Hamid Pirahesh, Berthold Reinwald, Michael J. Carey, Rimon Barr, Jayavel Shanmugasundaram, Eugene J. Shekita",Efficiently publishing relational data as XML documents,VLDB J.,2001,"Jayavel Shanmugasundaram, Eugene Shekita, Jerry Kiernan, Rajasekar Krishnamurthy, Efstratios Viglas, Jeffrey Naughton, Igor Tatarinov",A general technique for querying XML documents using a relational database system,ACM SIGMOD Record,2001,0
413,journals/vldb/ShanmugasundaramSBCLPR01,767144,"Bruce G. Lindsay, Hamid Pirahesh, Berthold Reinwald, Michael J. Carey, Rimon Barr, Jayavel Shanmugasundaram, Eugene J. Shekita",Efficiently publishing relational data as XML documents,VLDB J.,2001,"Jayavel Shanmugasundaram, Eugene Shekita, Rimon Barr, Michael Carey, Bruce Lindsay, Hamid Pirahesh, Berthold Reinwald",Efficiently publishing relational data as XML documents,The VLDB Journal  The International Journal on Very Large Data Bases,2001,1
414,journals/vldb/SheikholeslamiCZ00,640994,"Surojit Chatterjee, Gholamhosein Sheikholeslami, Aidong Zhang",WaveCluster: A Wavelet Based Clustering Approach for Spatial Data in Very Large Databases,VLDB J.,2000,"Ji-Rong Wen, Qing Li, Wei-Ying Ma, Hong-Jiang Zhang",A multi-paradigm querying approach for a generic multimedia database management system,ACM SIGMOD Record,2003,0
415,journals/vldb/ShethTP03,775454,"Amit P. Sheth, Sanjeev Thacker, Shuchi Patel",Complex relationships and knowledge discovery support in the InfoQuilt system,VLDB J.,2003,"A. Sheth, S. Thacker, S. Patel",Complex relationships and knowledge discovery support in the InfoQuilt system,The VLDB Journal  The International Journal on Very Large Data Bases,2003,1
416,journals/vldb/StonebrakerALPSSSY96,381881,"Carl Staelin, Paul M. Aoki, Witold Litwin, Michael Stonebraker, Adam Sah, Jeff Sidell, Andrew Yu, Avi Pfeffer",Mariposa: A Wide-Area Distributed Database System,VLDB J.,1996,"S. F. Andler, J. Hansson, J. Eriksson, J. Mellin, M. Berndtsson, B. Eftring",DeeDS towards a distributed and active real-time database system,ACM SIGMOD Record,1996,0
417,journals/vldb/TorpJS00,959062,"Christian S. Jensen, Kristian Torp, Richard T. Snodgrass",Effective Timestamping in Databases,VLDB J.,2000,Richard Snodgrass,Developments at ACM TODS,ACM SIGMOD Record,2003,0
418,journals/vldb/VerykiosME03,775455,"George V. Moustakides, Vassilios S. Verykios, Mohamed G. Elfeky",A Bayesian decision model for cost optimal record matching,VLDB J.,2003,"V. S. Verykios, G. V. Moustakides, M. G. Elfeky",A Bayesian decision model for cost optimal record matching,The VLDB Journal  The International Journal on Very Large Data Bases,2003,1
