#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.authors,ltable.title,ltable.venue,ltable.year,rtable.authors,rtable.title,rtable.venue,rtable.year,gold
352,journals/tods/PolyzoisG94,181553,"Christos A. Polyzois, Hector Garcia-Molina",Evaluation of Remote Backup Algorithms for Transaction-Processing Systems,ACM Trans. Database Syst.,1994,"Werner Dreyer, Angelika Kotz Dittrich, Duri Schmidt",Research perspectives for time series management systems,ACM SIGMOD Record,1994,0
353,journals/tods/Ross96,232628,Kenneth A. Ross,Tail Recursion Elimination in Deductive Databases,ACM Trans. Database Syst.,1996,Kenneth A. Ross,Tail recursion elimination in deductive databases,ACM Transactions on Database Systems (TODS),1996,1
354,journals/tods/SalemGS94,174639,"Jeannie Shands, Kenneth Salem, Hector Garcia-Molina",Altruistic Locking,ACM Trans. Database Syst.,1994,"Kenneth Salem, Héctor García-Molina, Jeannie Shands",Altruistic locking,ACM Transactions on Database Systems (TODS),1994,1
355,journals/tods/StoreyCDGS97,278246,"Debabrata Dey, Roger H. L. Chiang, Shankar Sundaresan, Robert C. Goldstein, Veda C. Storey",Database Design with Common Sense Business Reasoning and Learning,ACM Trans. Database Syst.,1997,"Veda C. Storey, Roger H. L. Chiang, Debabrata Dey, Robert C. Goldstein, Shankar Sudaresan",Database design with common sense business reasoning and learning,ACM Transactions on Database Systems (TODS),1997,1
356,journals/tods/TaoPZ02,581754,"Yufei Tao, Jun Zhang, Dimitris Papadias",Cost models for overlapping and multiversion structures,ACM Trans. Database Syst.,2002,"Yufei Tao, Dimitris Papadias, Jun Zhang",Cost models for overlapping and multiversion structures,ACM Transactions on Database Systems (TODS),2002,1
357,journals/tods/TariSS97,253293,"Zahir Tari, Stefano Spaccapietra, John Stokes",Object Normal Forms and Dependency Constraints for Object-Oriented Schemata,ACM Trans. Database Syst.,1997,"Swarup Acharya, Michael Franklin, Stanley Zdonik",Balancing push and pull for data broadcast,International Conference on Management of Data,1997,0
358,journals/tods/WandSW99,331989,"Veda C. Storey, Yair Wand, Ron Weber",An Ontological Analysis of the Relationship Construct in Conceptual Modeling,ACM Trans. Database Syst.,1999,"Yair Wand, Veda C. Storey, Ron Weber",An ontological analysis of the relationship construct in conceptual modeling,ACM Transactions on Database Systems (TODS),1999,1
359,journals/tods/WolfsonJH97,249982,"Ouri Wolfson, Yixiu Huang, Sushil Jajodia",An Adaptive Data Replication Algorithm,ACM Trans. Database Syst.,1997,"Ouri Wolfson, Sushil Jajodia, Yixiu Huang",An adaptive data replication algorithm,ACM Transactions on Database Systems (TODS),1997,1
360,journals/tods/ZaharioudakisCF97,278249,"Michael J. Carey, Michael J. Franklin, Markos Zaharioudakis","Adaptive, Fine-Grained Sharing in a Client-Server OODBMS: A Callback-Based Approach",ACM Trans. Database Syst.,1997,"Markos Zaharioudakis, Michael J. Carey, Michael J. Franklin","Adaptive, fine-grained sharing in a client-server OODBMS: a callback-based approach",ACM Transactions on Database Systems (TODS),1997,1
361,journals/vldb/ApersCS02,641269,"Peter M. G. Apers, Stefano Ceri, Richard T. Snodgrass",Editorial,VLDB J.,2002,"Peter Apers, Stefano Ceri, Richard Snodgrass",Editorial,The VLDB Journal — The International Journal on Very Large Data Bases,2002,1
362,journals/vldb/AtkinsonM95,673161,"Malcolm P. Atkinson, Ronald Morrison",Orthogonally Persistent Object Systems,VLDB J.,1995,Bruce G. Lindsay,"DB2 Common Server: Technology, Progress, &; Directions",Very Large Data Bases,1995,0
363,journals/vldb/BeckerGOSW96,765854,"Thomas Ohler, Peter Widmayer, Bruno Becker, Stephan Gschwind, Bernhard Seeger",An Asymptotically Optimal Multiversion B-Tree,VLDB J.,1996,"Bruno Becker, Stephan Gschwind, Thomas Ohler, Bernhard Seeger, Peter Widmayer",An asymptotically optimal multiversion B-tree,The VLDB Journal — The International Journal on Very Large Data Bases,1996,1
364,journals/vldb/BerendtS00,671677,"Myra Spiliopoulou, Bettina Berendt",Analysis of Navigation Behaviour in Web Sites Integrating Multiple Information Systems,VLDB J.,2000,"Renée J. Miller, Laura M. Haas, Mauricio A. Hernández",Schema Mapping as Query Discovery,Very Large Data Bases,2000,0
365,journals/vldb/BerendtS00,765223,"Myra Spiliopoulou, Bettina Berendt",Analysis of Navigation Behaviour in Web Sites Integrating Multiple Information Systems,VLDB J.,2000,"Bettina Berendt, Myra Spiliopoulou",Analysis of navigation behaviour in web sites integrating multiple information systems,The VLDB Journal — The International Journal on Very Large Data Bases,2000,1
366,journals/vldb/ChakrabartiDAR98,765533,"Prabhakar Raghavan, Byron Dom, Rakesh Agrawal, Soumen Chakrabarti","Scalable Feature Selection, Classification and Signature Generation for Organizing Large Text Databases into Hierarchical Topic Taxonomies",VLDB J.,1998,"Soumen Chakrabarti, Byron Dom, Rakesh Agrawal, Prabhakar Raghavan","Scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies",The VLDB Journal — The International Journal on Very Large Data Bases,1998,1
367,journals/vldb/ChakrabartiGRS01,672352,"Rajeev Rastogi, Minos N. Garofalakis, Kyuseok Shim, Kaushik Chakrabarti",Approximate query processing using wavelets,VLDB J.,2001,"Banu Özden, Eran Gabber, Bruce Hillyer, Wee Teck Ng, Elizabeth A. M. Shriver, David J. DeWitt, Bruce Gordon, Jim Gray, John Wilkes",Storage Service Providers: a Solution for Storage Management? (Panel),Very Large Data Bases,2001,0
368,journals/vldb/ChangG01,672207,"Hector Garcia-Molina, Kevin Chen-Chuan Chang",Approximate query mapping: Accounting for translation closeness,VLDB J.,2001,"Ioana Stanoi, Mirek Riedewald, Divyakant Agrawal, Amr El Abbadi",Discovery of Influence Sets in Frequently Updated Databases,Very Large Data Bases,2001,0
369,journals/vldb/ChenHY97,765551,"Philip S. Yu, Ming-Syan Chen, Hui-I Hsiao",On Applying Hash Filters to Improving the Execution of Multi-Join Queries,VLDB J.,1997,"Ming-Syan Chen, Hui-I Hsiao, Philip S. Yu",On applying hash filters to improving the execution of multi-join queries,The VLDB Journal — The International Journal on Very Large Data Bases,1997,1
370,journals/vldb/CliftonGB95,223880,"David Bloom, Chris Clifton, Hector Garcia-Molina",HyperFile: A Data and Query Model for Documents,VLDB J.,1995,Donald R. Deutsch,Objects and SQL (panel session): strange relations?,International Conference on Management of Data,1995,0
371,journals/vldb/ConstantopoulosJMV95,615213,"Panos Constantopoulos, Yannis Vassiliou, Matthias Jarke, John Mylopoulos",The Software Information Base: A Server for Reuse,VLDB J.,1995,"Panos Constantopoulos, Matthias Jarke, John Mylopoulos, Yannis Vassiliou",The software information base: a server for reuse,The VLDB Journal — The International Journal on Very Large Data Bases,1995,1
372,journals/vldb/DoanMDDH03,953241,"Jayant Madhavan, Robin Dhamankar, Alon Y. Halevy, Pedro Domingos, AnHai Doan",Learning to match ontologies on the Semantic Web,VLDB J.,2003,"AnHai Doan, Jayant Madhavan, Robin Dhamankar, Pedro Domingos, Alon Halevy",Learning to match ontologies on the Semantic Web,The VLDB Journal — The International Journal on Very Large Data Bases,2003,1
373,journals/vldb/FahlR97,765562,"Gustav Fahl, Tore Risch",Query Processing Over Object Views of Relational Data,VLDB J.,1997,"Gustav Fahl, Tore Risch",Query processing over object views of relational data,The VLDB Journal — The International Journal on Very Large Data Bases,1997,1
374,journals/vldb/FungKL03,950490,"Qing Li, Chi-Wai Fung, Kamalakar Karlapalem",Cost-driven vertical class partitioning for methods in object oriented databases,VLDB J.,2003,"Chi-Wai Fung, Kamalakar Karlapalem, Qing Li",Cost-driven vertical class partitioning for methods in object oriented databases,The VLDB Journal — The International Journal on Very Large Data Bases,2003,1
375,journals/vldb/GarofalakisOS98,671195,"Minos N. Garofalakis, Banu zden, Abraham Silberschatz",On Periodic Resource scheduling for Continuous-Media Databases,VLDB J.,1998,"Fernando de Ferreira Rezende, Günter Sauter",Bridging Heterogeneity: Research and Practice of Database Middleware Technology,Very Large Data Bases,1998,0
376,journals/vldb/Guting94,615206,Ralf Hartmut Gting,An Introduction to Spatial Database Systems,VLDB J.,1994,Ralf Hartmut Güting,An introduction to spatial database systems,The VLDB Journal — The International Journal on Very Large Data Bases,1994,1
377,journals/vldb/HansonCDERTX98,288088,"Chun Xu, Eric N. Hanson, Roxana Dastur, I.-Cheng Chen, Vijay Ramaswamy, Wendy Tan, Kurt Engel",A Flexible and Recoverable Client/Server Database Event Notification System,VLDB J.,1998,Peter Z. Revesz,Safe query languages for constraint databases,ACM Transactions on Database Systems (TODS),1998,0
378,journals/vldb/HansonCDERTX98,671345,"Chun Xu, Eric N. Hanson, Roxana Dastur, I.-Cheng Chen, Vijay Ramaswamy, Wendy Tan, Kurt Engel",A Flexible and Recoverable Client/Server Database Event Notification System,VLDB J.,1998,"Erik Riedel, Garth A. Gibson, Christos Faloutsos",Active Storage for Large-Scale Data Mining and Multimedia,Very Large Data Bases,1998,0
379,journals/vldb/HarderR96,673471,"Joachim Reinert, Theo Hrder",Access Path Support for Referential Integrity in SQL2,VLDB J.,1996,Pedro Celis,The Query Optimizer in Tandem's new ServerWare SQL Product,Very Large Data Bases,1996,0
380,journals/vldb/HarderST99,671496,"Theo Hrder, Joachim Thomas, Gnter Sauter",The Intrinsic Problems of Structural Heterogeneity and an Approach to Their Solution,VLDB J.,1999,"Weidong Chen, Jyh-Herng Chow, You-Chin Fuh, Jean Grandbois, Michelle Jou, Nelson Mendonça Mattos, Brian T. Tran, Yun Wang",High Level Indexing of User-Defined Types,Very Large Data Bases,1999,0
381,journals/vldb/JagadishACLNPPSWWY02,764201,"Andrew Nierman, Cong Yu, Jignesh M. Patel, Adriane Chapman, Nuwee Wiwatwattana, H. V. Jagadish, Yuqing Wu, Laks V. S. Lakshmanan, Divesh Srivastava, Shurug Al-Khalifa, Stelios Paparizos",TIMBER: A native XML database,VLDB J.,2002,"H. V. Jagadish, S. Al-Khalifa, A. Chapman, L. V. S. Lakshmanan, A. Nierman, S. Paparizos, J. M. Patel, D. Srivastava, N. Wiwatwattana, Y. Wu, C. Yu",TIMBER: A native XML database,The VLDB Journal — The International Journal on Very Large Data Bases,2002,1
382,journals/vldb/JagadishKNS00,672014,"Raymond T. Ng, Divesh Srivastava, H. V. Jagadish, Olga Kapitskaia",One-dimensional and multi-dimensional substring selectivity estimation,VLDB J.,2000,"Domenico Beneventano, Sonia Bergamaschi, Silvana Castano, Alberto Corni, R. Guidetti, G. Malvezzi, Michele Melchiori, Maurizio Vincini",Information Integration: The MOMIS Project Demonstration,Very Large Data Bases,2000,0
383,journals/vldb/KrivokapicKG99,765510,"Alfons Kemper, Ehud Gudes, Natalija Krivokapic",Deadlock Detection in Distributed Database Systems: A New Algorithm and a Comparative Performance Analysis,VLDB J.,1999,"Natalija Krivokapić, Alfons Kemper, Ehud Gudes",Deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,The VLDB Journal — The International Journal on Very Large Data Bases,1999,1
384,journals/vldb/LeeSC01,765507,"Yaw-Huei Chen, Chi-Sheng Shih, Chiang Lee",A graph-theoretic model for optimizing queries involving methods,VLDB J.,2001,"Chiang Lee, Chi-Sheng Shih, Yaw-Huei Chen",A graph-theoretic model for optimizing queries involving methods,The VLDB Journal — The International Journal on Very Large Data Bases,2001,1
385,journals/vldb/LiR99,671495,"Kenneth A. Ross, Zhe Li",Fast Joins Using Join Indices,VLDB J.,1999,"Masahisa Tamura, Masaru Kitsuregawa",Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,Very Large Data Bases,1999,0
386,journals/vldb/MaratheS02,764202,"Arunprasad P. Marathe, Kenneth Salem",Query processing techniques for arrays,VLDB J.,2002,"T. Fiebig, S. Helmer, C.-C. Kanne, G. Moerkotte, J. Neumann, R. Schiele, T. Westmann",Anatomy of a native XML base management system,The VLDB Journal — The International Journal on Very Large Data Bases,2002,0
387,journals/vldb/MehtaGPN98,765522,"James Geller, Ashish Mehta, Erich J. Neuhold, Yehoshua Perl",The OODB Path-Method Generator (PMG) Using Access Weights and Precomputed Access Relevance,VLDB J.,1998,"Ashish Mehta, James Geller, Yehoshua Perl, Erich Neuhold",The OODB path-method generator (PMG) using access weights and precomputed access relevance,The VLDB Journal — The International Journal on Very Large Data Bases,1998,1
388,journals/vldb/Ozsu03,775453,M. Tamer zsu,New partnership with ACM and update on the journal,VLDB J.,2003,M. Tamer Özsu,New partnership with ACM and update on the journal,The VLDB Journal — The International Journal on Very Large Data Bases,2003,1
389,journals/vldb/OzsuC98,765539,"M. Tamer zsu, Stavros Christodoulakis",Introduction (Special Issue on Multimedia Databases),VLDB J.,1998,"Raymond T. Ng, Paul Shum",Optimal clip ordering for multi-clip queries,The VLDB Journal — The International Journal on Very Large Data Bases,1998,0
390,journals/vldb/PacittiS00,672006,"Eric Simon, Esther Pacitti",Update Propagation Strategies to Improve Freshness in Lazy Master Replicated Databases,VLDB J.,2000,"Alberto O. Mendelzon, Alejandro A. Vaisman",Temporal Queries in OLAP,Very Large Data Bases,2000,0
391,journals/vldb/RamamrithamC96,765756,"Krithi Ramamritham, Panos K. Chrysanthis",A Taxonomy of Correctness Criteria in Database Applications,VLDB J.,1996,"Krithi Ramamritham, Panos K. Chrysanthis",A taxonomy of correctness criteria in database applications,The VLDB Journal — The International Journal on Very Large Data Bases,1996,1
392,journals/vldb/RamamurthyDS03,950483,"David J. DeWitt, Ravishankar Ramamurthy, Qi Su",A case for fractured mirrors,VLDB J.,2003,"Ravishankar Ramamurthy, David J. DeWitt, Qi Su",A case for fractured mirrors,The VLDB Journal — The International Journal on Very Large Data Bases,2003,1
393,journals/vldb/SaltenisJ02,507353,"Simonas Saltenis, Christian S. Jensen",Indexing of now-relative spatio-bitemporal data,VLDB J.,2002,Karl Aberer,Book review column,ACM SIGMOD Record,2002,0
394,journals/vldb/ShanmugasundaramSBCLPR01,672217,"Bruce G. Lindsay, Hamid Pirahesh, Berthold Reinwald, Michael J. Carey, Rimon Barr, Jayavel Shanmugasundaram, Eugene J. Shekita",Efficiently publishing relational data as XML documents,VLDB J.,2001,"Kian-Lee Tan, Pin-Kwang Eng, Beng Chin Ooi",Efficient Progressive Skyline Computation,Very Large Data Bases,2001,0
395,journals/vldb/SwamiS95,673166,"K. Bernhard Schiefer, Arun N. Swami",Estimating Page Fetches for Index Scans with Finite LRU Buffers,VLDB J.,1995,"Alberto Belussi, Christos Faloutsos",Estimating the Selectivity of Spatial Queries Using the `Correlation' Fractal Dimension,Very Large Data Bases,1995,0
396,journals/vldb/TorpJS00,671853,"Christian S. Jensen, Kristian Torp, Richard T. Snodgrass",Effective Timestamping in Databases,VLDB J.,2000,"Svein-Olaf Hvasshovd, Svein Erik Bratsberg, Øystein Torbjørnsen",An Ultra Highly Available DBMS,Very Large Data Bases,2000,0
397,journals/vldb/TurkerG01,767150,"Michael Gertz, Can Trker",Semantic integrity support in SQL: 1999 and commercial (object-)relational database management systems,VLDB J.,2001,"Can Türker, Michael Gertz",Semantic integrity support in SQL:1999 and commercial (object-)relational database management systems,The VLDB Journal — The International Journal on Very Large Data Bases,2001,1
398,journals/vldb/WhangKW94,615187,"Kyu-Young Whang, Gio Wiederhold, Sang-Wook Kim",Dynamic Maintenance of Data Distribution for Selectivity Estimation,VLDB J.,1994,"Kyu Young Whang, Sang Wook Kim, Gio Wiederhold",Dynamic maintenance of data distribution for selectivity estimation,The VLDB Journal — The International Journal on Very Large Data Bases,1994,1
399,journals/vldb/WhiteD95,615238,"Seth J. White, David J. DeWitt",QuickStore: A High Performance Mapped Object Store,VLDB J.,1995,"Seth J. White, David J. DeWitt",QuickStore: a high performance mapped object store,The VLDB Journal — The International Journal on Very Large Data Bases,1995,1
