pairId:INTEGER,walmart.id:TEXT,amazon.id:TEXT
1745,2404,20167
1746,2298,15970
1747,1339,17934
1748,239,4452
1749,706,6855
1750,400,11455
1751,1230,3826
1752,790,6993
1753,1582,3468
1754,455,17192
1755,919,6137
1756,1650,1007
1757,1212,268
1758,2549,15650
1759,1632,7412
1760,1379,6076
1761,673,2863
1762,1590,2950
1763,313,11286
1764,910,19600
1765,628,13428
1766,1980,1621
1767,167,8237
1768,39,15685
1769,277,5496
1770,2205,20430
1771,1373,152
1772,1712,1546
1773,2406,6982
1774,1730,15872
1775,2102,6390
1776,33,6754
1777,2390,18508
1778,33,803
1779,1845,912
1780,2072,15268
1781,1419,19388
1782,1142,3272
1783,1097,20344
1784,197,6747
1785,19,18362
1786,1144,3295
1787,1896,11018
1788,750,13223
1789,151,11352
1790,1077,10053
1791,2021,18445
1792,1298,14723
1793,1297,10752
1794,219,12178
1795,2536,8551
1796,1757,6525
1797,1406,2462
1798,1379,7436
1799,1230,7665
1800,349,14912
1801,1173,16749
1802,418,17847
1803,548,4824
1804,2220,14788
1805,1148,16212
1806,202,19867
1807,1656,20288
1808,970,18296
1809,590,9329
1810,622,9135
1811,508,11955
1812,1134,12798
1813,1512,17938
1814,2029,10046
1815,1104,20075
1816,32,13377
1817,480,21523
1818,1733,19410
1819,2539,12229
1820,1494,1497
1821,1407,16895
1822,93,5667
1823,1935,1587
1824,219,1097
1825,1238,19066
1826,26,14934
1827,2287,14956
1828,1426,2812
1829,587,14520
1830,529,7707
1831,1680,769
1832,610,13532
1833,1582,20496
1834,224,11997
1835,1371,21599
1836,1493,12790
1837,2010,13184
1838,1927,7945
1839,1933,18746
1840,930,21347
1841,1700,17279
1842,1832,2823
1843,853,2826
1844,1902,20267
1845,1488,15945
1846,2538,9728
1847,58,13303
1848,2364,4734
1849,1817,16539
1850,553,11422
1851,1702,17548
1852,2249,17521
1853,2236,11118
1854,671,21347
1855,1991,11996
1856,2390,8787
1857,145,13911
1858,1579,6246
1859,1133,2826
1860,2002,19193
1861,1382,5270
1862,1980,14830
1863,1401,8622
1864,321,6918
1865,857,14685
1866,2145,17893
1867,1917,17955
1868,2148,21848
1869,689,10793
1870,418,11015
1871,1424,10548
1872,216,19250
1873,1657,493
1874,1946,15070
1875,2477,8197
1876,628,2827
1877,2020,9031
1878,1392,2378
1879,2547,17506
1880,2223,10490
1881,1002,8679
1882,553,4740
1883,1984,8934
1884,2231,18794
1885,202,8071
1886,1798,8063
1887,742,13507
1888,100,5789
1889,425,9971
1890,306,2630
1891,1606,2690
1892,422,18487
1893,1828,8598
1894,139,13486
1895,1933,19520
1896,1113,18946
1897,2242,10583
1898,1349,9579
1899,1097,12059
1900,2297,2859
1901,326,545
1902,1210,10183
1903,519,2574
1904,910,3277
1905,2000,19902
1906,2176,14444
1907,2042,18445
1908,378,8329
1909,2243,5418
1910,1089,17640
1911,2219,252
1912,628,12790
1913,1586,287
1914,601,1321
1915,300,4866
1916,754,2409
1917,1363,17365
1918,2393,4905
1919,2256,14627
1920,1686,21645
1921,1122,14110
1922,526,9743
1923,888,5350
1924,1492,16609
1925,1168,6135
1926,1335,14532
1927,1097,1317
1928,1061,20430
1929,63,1896
1930,763,17507
1931,1070,4913
1932,910,6883
1933,711,13352
1934,1927,19028
1935,697,18504
1936,2431,2814
1937,930,20453
1938,11,13941
1939,1509,18680
1940,821,3478
1941,1981,7473
1942,1045,2270
1943,583,14841
1944,93,10747
1945,684,3597
1946,146,10536
1947,1259,6746
1948,1662,19890
1949,1492,14691
1950,1356,14440
1951,910,677
1952,544,7918
1953,622,1161
1954,1219,6828
1955,2132,10235
1956,2547,19568
1957,543,13160
1958,1586,16963
1959,887,12786
1960,1043,821
1961,419,14683
1962,2396,3604
1963,1956,17710
1964,333,4740
1965,151,2949
1966,1988,5925
1967,1258,10745
1968,2196,18362
1969,1700,19648
1970,1531,7150
1971,1224,5247
1972,1413,17295
1973,2261,16461
1974,1062,1307
1975,1527,16436
1976,1432,2172
1977,91,3150
1978,701,17839
1979,721,3443
1980,1097,8438
1981,2498,13579
1982,2064,9026
1983,202,6786
1984,794,17908
1985,1869,17160
1986,297,11533
1987,2497,13771
1988,2221,17838
1989,2110,14124
1990,1050,8901
1991,1871,2899
1992,2392,10745
1993,1204,17381
1994,277,6731
1995,63,10267
1996,2539,2621
1997,105,2865
1998,216,7305
1999,522,14688
2000,460,16651
2001,2236,6716
2002,1946,4189
2003,1226,15292
2004,2024,1443
2005,1093,6129
2006,2396,11823
2007,514,21941
2008,2410,9211
2009,35,7203
2010,308,14920
2011,1561,8709
2012,341,20003
2013,1942,16964
2014,398,13252
2015,1229,10534
2016,2260,20453
2017,122,12590
2018,2256,3100
2019,291,536
2020,1379,2646
2021,1379,10871
2022,701,16163
2023,2117,21640
2024,406,9989
2025,508,622
2026,1606,4728
2027,2318,14670
2028,383,3608
2029,316,21729
2030,1630,8792
2031,2528,20423
2032,1305,10823
2033,2092,11055
2034,755,13479
2035,2338,8081
2036,2343,5610
2037,505,5454
2038,33,22072
2039,349,2891
2040,738,13010
2041,179,20527
2042,1690,18051
2043,199,8726
2044,126,14230
2045,133,5607
2046,1673,21132
2047,910,14830
2048,2306,125
2049,802,21459
2050,945,14191
2051,411,15295
2052,853,8783
2053,399,17719
2054,1952,9847
2055,1980,3099
2056,2294,13568
2057,1756,13748
2058,202,21058
2059,1328,8792
2060,1033,1477
2061,2192,8796
2062,422,11304
2063,349,21117
2064,316,21981
2065,1707,5983
2066,163,17427
2067,1226,9920
2068,2395,8993
2069,2259,1979
2070,2256,7306
2071,1712,16434
2072,1579,21789
2073,2294,2210
2074,418,6753
2075,782,5499
2076,7,3032
2077,2304,3775
2078,1405,9943
2079,223,5731
2080,1022,16085
2081,701,6752
2082,1599,10318
2083,1383,12595
2084,1674,10043
2085,542,1595
2086,940,6921
2087,2137,2784
2088,548,15265
2089,531,17067
2090,404,261
2091,1345,9263
2092,1583,7702
2093,85,4195
2094,3,16799
2095,1935,1585
2096,1980,12920
2097,2092,11572
2098,1452,6125
2099,282,15014
2100,1298,11153
2101,637,13280
2102,266,19105
2103,583,5064
2104,2260,2483
2105,1248,7565
2106,2082,14683
2107,853,4730
2108,1518,7918
2109,788,20543
2110,1007,21635
2111,901,13836
2112,2391,19955
2113,216,3558
2114,126,5420
2115,2369,7391
2116,1770,17021
2117,966,465
2118,1535,7453
2119,622,7129
2120,1179,18166
2121,2108,4293
2122,2552,15585
2123,328,19011
2124,1854,7588
2125,2511,3612
2126,756,9510
2127,2118,3684
2128,1526,20986
2129,668,12961
2130,982,14950
2131,1219,15272
2132,1259,14702
2133,1413,18817
2134,1837,15458
2135,1361,8971
2136,1345,20768
2137,816,607
2138,1928,5413
2139,1135,22072
2140,496,2838
2141,418,16963
2142,2256,3558
2143,1863,7473
2144,1565,10362
2145,1254,21261
2146,1533,14950
2147,1257,3339
2148,1387,12319
2149,1493,6750
2150,2390,14702
2151,1596,527
2152,160,15633
2153,914,16085
2154,197,2812
2155,216,125
2156,1768,8571
2157,1761,18391
2158,2187,2802
2159,216,19079
2160,1146,15922
2161,1430,3848
2162,1656,15914
2163,1676,16334
2164,1232,8144
2165,2326,17183
2166,2177,16321
2167,711,5244
2168,2431,20430
2169,297,19691
2170,2323,1322
2171,2439,5326
2172,802,10986
2173,2070,1488
2174,1794,7713
2175,1324,11956
2176,724,1689
2177,1561,6401
2178,1538,20340
2179,222,9432
2180,843,7687
2181,74,10966
2182,155,16443
2183,2197,19485
2184,1225,3848
2185,2472,12782
2186,1363,7331
2187,1584,10200
2188,533,1318
2189,1496,3692
2190,1062,16321
2191,2021,6746
2192,513,9025
2193,349,9152
2194,607,11278
2195,2007,658
2196,399,9544
2197,945,15676
2198,132,15564
2199,1347,3432
2200,1097,9254
2201,2395,3276
2202,283,11745
2203,1674,12998
2204,1258,16911
2205,1346,10419
2206,1225,2073
2207,2435,6753
2208,177,5537
2209,1900,21115
2210,2511,5428
2211,1689,17402
2212,1122,2871
2213,1662,19500
2214,1455,11353
2215,1984,12948
2216,167,4723
2217,1934,9149
2218,2298,13428
2219,188,11057
2220,859,687
2221,1876,9387
2222,1577,2135
2223,837,10705
2224,2372,5515
2225,2474,12798
2226,990,17352
2227,2375,13634
2228,2003,20152
2229,144,10187
2230,1335,10625
2231,645,12590
2232,2247,5050
2233,824,20716
2234,1771,662
2235,766,11446
2236,1444,2413
2237,443,18152
2238,1933,9096
2239,1511,8286
2240,2102,15121
2241,341,20813
2242,843,18445
2243,1251,20221
2244,1226,3558
2245,703,806
2246,377,21061
2247,673,19027
2248,1379,15540
2249,2159,3843
2250,961,7056
2251,721,7425
2252,2396,616
2253,1379,8438
2254,2383,16964
2255,1168,19656
2256,1633,18471
2257,1634,18723
2258,2539,8263
2259,1134,14444
2260,1387,21718
2261,2159,19783
2262,513,14177
2263,2116,815
2264,1238,20742
2265,1372,21145
2266,2297,13280
2267,994,4436
2268,1354,8501
2269,1419,13013
2270,1938,8857
2271,1854,9602
2272,2413,12531
2273,2436,18660
2274,1861,6248
2275,319,9216
2276,1062,19284
2277,2526,7371
2278,725,16454
2279,2393,15894
2280,54,821
2281,2396,8598
2282,540,1565
2283,1385,15295
2284,2275,10001
2285,202,8911
2286,66,11128
2287,2150,18495
2288,418,8792
2289,1932,1256
2290,975,19754
2291,2344,19389
2292,595,12508
2293,548,11276
2294,1768,6402
2295,113,10751
2296,477,12975
2297,2390,10745
2298,1258,13428
2299,91,2742
2300,742,13377
2301,2335,12601
2302,2198,4164
2303,1339,18552
2304,1532,18084
2305,1063,12790
2306,11,5019
2307,418,20997
2308,673,8378
2309,278,531
2310,1533,14688
2311,1449,6350
2312,2226,8016
2313,1572,19955
2314,234,10516
2315,2447,10312
2316,1045,9814
2317,2534,21812
2318,1832,18153
2319,951,19984
2320,1771,11965
2321,1522,5411
2322,2393,7825
2323,912,13117
2324,2437,8726
2325,2447,11992
2326,2241,14351
2327,1363,17990
2328,1657,12208
2329,1345,16350
2330,215,10750
2331,522,17383
2332,1792,16795
2333,897,12300
2334,2536,12193
2335,545,14723
2336,1409,11823
2337,701,19011
2338,2279,1862
2339,215,12799
2340,2279,10757
2341,1244,17385
2342,1063,2827
2343,2212,10219
2344,82,5885
2345,1193,20585
2346,607,21053
2347,295,3501
2348,711,2671
2349,1806,7016
2350,2092,2147
2351,1579,12942
2352,143,270
2353,1426,13374
2354,711,4768
2355,1706,8901
2356,1432,7714
2357,284,13889
2358,1682,9789
2359,2281,10751
2360,1511,22060
2361,2115,2827
2362,2305,10816
2363,151,12919
2364,923,12256
2365,1413,17870
2366,1467,5601
2367,2241,11925
2368,626,20122
2369,583,10837
2370,74,1896
2371,2002,21358
2372,822,18850
2373,1411,10746
2374,1476,2681
2375,1826,2319
2376,1383,15892
2377,2145,2830
2378,1156,1011
2379,1224,7306
2380,659,20413
2381,1585,7474
2382,1533,8782
2383,1339,17609
2384,2145,10870
2385,2064,10727
2386,1806,5574
2387,662,8098
2388,1572,14693
2389,2021,12784
2390,338,18358
2391,151,8081
2392,2338,11116
2393,418,12782
2394,2068,21934
2395,794,11116
2396,1651,19345
2397,2115,12790
2398,2280,6691
2399,1940,16341
2400,1013,2365
2401,234,5218
2402,1566,13367
2403,1537,12465
2404,1247,1010
2405,1662,15266
2406,202,5536
2407,2202,5572
2408,338,8811
2409,1736,10327
2410,1606,10755
2411,2091,13150
2412,822,9165
2413,771,13109
2414,1341,8479
2415,1170,15293
2416,2002,19600
2417,790,20152
2418,177,4312
2419,1466,2872
2420,2390,6746
2421,504,3786
2422,463,287
2423,1869,20819
2424,2543,12799
2425,357,1186
2426,1315,8707
2427,1791,19801
2428,684,5086
2429,2049,4734
2430,2317,4859
2431,1062,17183
2432,1540,18944
2433,202,15270
2434,354,4710
2435,666,18508
2436,1983,14130
2437,308,19129
2438,1429,2803
2439,420,21817
2440,1933,14732
2441,1157,21968
2442,1031,20075
2443,1491,18199
2444,2516,11611
2445,2256,6786
2446,673,3557
2447,548,5244
2448,1366,3476
2449,2254,1303
2450,2495,16334
2451,978,13235
2452,2186,8408
2453,1810,20126
2454,946,18728
2455,1259,287
2456,124,12389
2457,275,21257
2458,2135,16369
2459,802,10956
2460,1379,4768
2461,2256,5216
2462,2053,14006
2463,2333,14699
2464,1601,19406
2465,1409,19411
2466,1090,21552
2467,994,10748
2468,1130,1314
2469,1633,5760
2470,1246,2894
2471,24,5969
2472,1853,18362
2473,5,5882
2474,637,21940
2475,321,12282
2476,2521,18835
2477,627,2822
2478,1206,21190
2479,887,11015
2480,1097,4810
2481,989,18476
2482,66,1180
2483,1582,6076
2484,1530,20509
2485,2447,8338
2486,102,621
2487,2113,18154
2488,2306,10869
2489,498,18162
2490,1183,19774
2491,332,10693
2492,2419,8484
2493,2391,9065
2494,971,21095
2495,1960,6755
2496,864,9981
2497,2080,13975
2498,33,21694
2499,2376,4506
2500,2431,19012
2501,216,21032
2502,308,20866
2503,282,8158
2504,1889,800
2505,1627,13002
2506,2408,15939
2507,994,6753
2508,926,19846
2509,1097,13604
2510,1358,8709
2511,2493,20652
2512,1517,879
2513,1371,11200
2514,951,19207
2515,2224,9064
2516,1258,12790
2517,2435,12786
2518,2372,19940
2519,2518,21980
2520,26,9002
2521,349,15266
2522,993,20450
2523,1825,8308
2524,1679,6753
2525,853,804
2526,1015,20418
2527,1718,16384
2528,1243,6401
2529,1258,18152
2530,2508,7106
2531,1455,10763
2532,577,19780
2533,1632,12236
2534,2132,11391
2535,2116,532
2536,1864,12838
2537,930,19911
2538,1335,10200
2539,473,8941
2540,538,13318
2541,684,6552
2542,1700,16228
2543,1068,9065
2544,65,18726
2545,1935,5538
2546,1901,4037
2547,770,20167
2548,1219,9881
2549,1672,15425
2550,2165,8915
2551,914,13595
2552,586,15979
2553,2148,4550
2554,1700,18048
2555,2003,14941
2556,945,3479
2557,291,5515
2558,2432,21695
2559,208,16294
2560,637,21729
2561,738,7647
2562,936,930
2563,1687,3957
2564,725,21751
2565,2531,19335
2566,234,21370
2567,2175,20126
2568,2275,2279
2569,133,11396
2570,1406,21236
2571,277,19028
2572,2044,10399
2573,100,1852
2574,785,13414
2575,1807,7162
2576,1041,3657
2577,212,19751
2578,2116,16911
2579,884,18715
2580,1658,18266
2581,1661,13194
2582,1212,2647
2583,219,13089
2584,26,14932
2585,577,802
2586,2379,4962
2587,510,616
2588,1619,3673
2589,338,3479
2590,968,2830
2591,1903,6333
2592,2439,6384
2593,196,11308
2594,2403,19538
2595,930,10014
2596,923,7557
2597,862,21406
2598,625,4041
2599,697,9715
2600,2159,8901
2601,1409,8598
2602,1674,11279
2603,2170,4730
2604,1837,14218
2605,151,13082
2606,2452,8357
2607,1382,9881
2608,2095,15248
2609,2488,2991
2610,2087,6534
2611,1288,6955
2612,621,3539
2613,295,14768
2614,2333,9735
2615,2495,10748
2616,1962,5976
2617,2064,13370
2618,420,1314
2619,2323,734
2620,2505,17562
2621,952,8726
2622,945,21046
2623,1339,18053
2624,597,19839
2625,796,21109
2626,2508,5039
2627,673,743
2628,2432,10755
2629,2477,4929
2630,743,5063
2631,1609,15212
2632,1672,7464
2633,2431,12800
2634,1366,14885
2635,236,5961
2636,532,732
2637,1871,14170
2638,2177,18153
2639,1127,6498
2640,1511,4548
2641,1385,8628
2642,2458,18104
2643,1248,10035
2644,511,20128
2645,790,11128
2646,1202,2940
2647,2534,806
2648,41,14687
2649,1339,17278
2650,508,15892
2651,418,14688
2652,2346,257
2653,383,2873
2654,2260,7700
2655,1537,5413
2656,2280,10870
2657,490,7685
2658,995,12791
2659,1586,21934
2660,640,7372
2661,542,6247
2662,2175,821
2663,1116,4740
2664,75,661
2665,422,16747
2666,2498,2861
2667,341,14374
2668,2176,20543
2669,308,21133
2670,2357,13518
2671,1540,3328
2672,1424,14426
2673,349,7707
2674,2114,4436
2675,782,21083
2676,853,6754
2677,1674,5326
2678,2502,12422
2679,2254,11224
2680,2260,20192
2681,853,21795
2682,35,5017
2683,2124,4522
2684,1712,16697
2685,102,2590
2686,469,15367
2687,1361,7455
2688,1430,7367
2689,2508,12982
2690,1360,8102
2691,399,18493
2692,1422,17766
2693,513,9096
2694,589,1688
2695,673,20859
2696,83,7744
2697,1537,13352
2698,227,1591
2699,2003,1038
2700,1741,18027
2701,338,21758
2702,2527,10653
2703,1999,21504
2704,398,3558
2705,2539,11738
2706,35,9025
2707,1023,9403
2708,822,2572
2709,972,8916
2710,1508,9162
2711,1993,9602
2712,910,5108
2713,1986,3969
2714,2482,2255
2715,35,13064
2716,2350,5770
2717,2263,15264
2718,2260,9296
2719,91,6828
2720,2447,9894
2721,2306,4863
2722,354,21106
2723,1044,17698
2724,1210,9854
2725,2393,14130
2726,2058,8300
2727,2114,9037
2728,2391,4731
2729,1333,21694
2730,897,19079
2731,2113,9289
2732,2302,2950
2733,1927,9582
2734,2095,11044
2735,1674,21479
2736,579,5366
2737,411,14544
2738,1205,14691
2739,782,17104
2740,689,19765
2741,897,2384
2742,864,21938
2743,1013,5037
2744,254,15711
2745,1409,13475
2746,2256,21845
2747,1632,13160
2748,17,15183
2749,57,3923
2750,793,10830
2751,2553,6486
2752,2373,4547
2753,910,5148
2754,1973,6822
2755,2294,15553
2756,1703,17549
2757,684,10208
2758,1547,2803
2759,1538,15889
2760,1720,11294
2761,1045,6287
2762,1116,761
2763,1534,17098
2764,1538,20147
2765,749,16669
2766,2101,4900
2767,235,18982
2768,311,15837
2769,2049,14950
2770,2101,21819
2771,700,3857
2772,1803,3070
2773,917,3120
2774,1988,14577
2775,1295,18003
2776,2219,16332
2777,872,10108
2778,1654,20785
2779,620,5819
2780,1538,4404
2781,745,6745
2782,1155,9252
2783,1537,6810
2784,1770,1996
2785,1406,14895
2786,154,6693
2787,2396,4783
2788,913,13316
2789,227,14349
2790,1894,8668
2791,2372,13507
2792,1429,14600
2793,1862,13190
2794,2364,5943
2795,2462,9237
2796,219,16073
2797,1493,20715
2798,1335,5605
2799,2435,14700
2800,1329,7684
2801,800,12303
2802,420,15217
2803,1537,3277
2804,294,9498
2805,2306,10442
2806,1700,13500
2807,967,4906
2808,915,6691
2809,1197,18904
2810,1332,18199
2811,2472,20996
2812,1218,4863
2813,2498,7597
2814,802,21951
2815,1134,6755
2816,490,8788
2817,418,4728
2818,872,13771
2819,2437,20568
2820,132,3616
2821,1962,4306
2822,717,18515
2823,1538,20813
2824,992,17475
2825,30,15292
2826,2372,15367
2827,1258,18445
2828,2095,13885
2829,114,6692
2830,894,9732
2831,1191,6947
2832,1812,2191
2833,35,14921
2834,1344,2153
2835,758,8403
2836,2083,12790
2837,2393,16313
2838,819,2983
2839,2243,10412
2840,2515,16165
2841,2096,17021
2842,2186,15159
2843,750,70
2844,1161,12522
2845,515,14813
2846,1656,10910
2847,1355,1887
2848,1023,14627
2849,1925,21040
2850,673,4049
2851,2256,5537
2852,1310,9170
2853,223,6547
2854,1793,4290
2855,306,1341
2856,1431,11657
2857,1074,3192
2858,677,19982
2859,2407,2638
2860,234,21803
2861,1455,4443
2862,2148,13309
2863,1294,16709
2864,1430,4045
2865,1296,3355
2866,1511,655
2867,2528,14319
2868,398,11238
